Name,SD1,SD2,C-1,C-2,C-N-1,C-N-2,N-1,N-2,CS1,CS2,HS1,HS2,OSMO1,OSMO2,OXI1,OXI2,PH1,PH2,UV1,UV2
yliF,4140.945,2364.855,2169.045,3708.35,3341.72,4049.58,2545.135,3725.695,4094.105,4346.15,3848.59,3473.695,3297.58,3447.61,3148.31,3463.385,3363,2923.715,3853.52,3611.255
yliI,4065.935,5072.845,2922.08,5343.025,5183.625,4664.35,5020.11,5588.545,4105.43,4544.295,4956.245,4755.765,4860.065,5332.14,4823.95,3656.545,4400.75,7216.515,3318.14,4937.34
yliJ,5001.535,4304.1,3169.205,5086.5,4723.86,3788.09,5115.975,5422.855,4762.405,3173.545,3714.94,3759.56,4541.51,4577.215,3931.165,2963.945,3986.14,5427.18,5321.975,4246.325
yliL,6495.42,4323.91,8886.15,5104.41,4182.87,2804.17,4125.25,4489.48,6111.16,2572.08,2576.09,2763.55,3218.24,4648.16,2728.38,2879.14,4724.46,469.81,5016.88,3615.88
ymbA,1901.46,1342.05,4281.2,1842.33,1311.72,1905.73,954.76,2125.33,1670.05,1107.94,1426.02,1360.55,1406.54,1787.5,1611.97,1335.49,1227.91,3802.96,1779.57,1169.56
ymcE,2531.7,1663.45,4630.46,2278.225,2022.76,1997.485,2178.185,2337.91,2331.01,1453.43,1594.76,1545.52,1433.625,2472.93,1670.56,1234.135,2160.6,458.54,2858.395,2209.615
ymdA,2368,3030.32,5031.75,3194.92,4348.625,4709.33,2297.925,2684.125,1209.93,4855.51,4296.575,4467.385,3990.02,3190.135,3615.345,5014.705,2659.485,4123.26,2682.585,4194.36
ymdB,3671.28,5568.2,3496.815,4311.445,6566.965,6627.125,5028.445,4482.2,3784.805,5854.31,6408.25,5997.66,6201.83,4375.09,5540.065,6286.25,4783.585,6364.61,3284.67,6389.465
ymdC,4570.78,6514.23,3332.48,4997.21,5619.44,5394.25,5942.88,5343.96,3887.86,6018.59,6760.09,5600.9,5313.88,5395.26,5892.75,5132,6428.94,5989.53,4902.06,5213.18
ymdE,4969.95,4422.11,4811.36,3258.44,1900.8,3427.51,2207.74,4087.88,4108.34,4028.07,2366.5,2770.62,2434.08,3108.37,2490.41,3326,2949.78,1243.67,4809.13,2304.62
ymdF,4333.12,2518.34,8131.92,3458.64,3773.54,2537.07,2908.94,3697.44,3904.3,2134.71,2299.65,2361.86,2765.48,3629.67,2749.26,1664.57,2938.17,4949.08,3242.43,2477.03
ymfA,4864.32,6619.91,1573.71,5234.89,4956.37,6111.41,4633.27,5391.66,3555.82,4448.78,4872.7,5500.41,5212.19,4887.15,6185.26,5471.03,3577.64,1746.81,3548.71,5125.51
ymfD,2632.385,2708.395,3796.3,2392.35,3296.645,2460.16,1791.05,3201.985,2284.88,2346.195,2320.645,2390.33,1981.85,2508.19,2392.86,2162.01,3497.01,2120.815,3269.14,2661
ymfE,1630.37,1144.475,7111.06,1867.125,1455.64,2029.06,888.755,1879.905,1728.55,1559.825,1366.995,1297.38,1114.15,1595.325,1247.36,908.37,1855.865,1224.83,1918.44,1649.725
ymfI,2757.605,1746.125,5426.115,2741.64,2101.515,2106.785,1266.435,2861.495,2678.86,1572.265,1940.565,1603.745,1801.66,2320.265,1568.22,1439.785,2283.325,2709.185,3001.695,2036.195
ymfJ,3874.5,3555.53,1407,3914.55,2810.75,2472.33,3138.62,3701.07,4526,1731.32,2489.99,1862.18,2226.68,3091.9,2540.32,2495.04,3887.96,3300.41,5074.87,2877.96
ymfL,3517.31,4357.2,3128.36,4261.74,3797.48,2599.18,4055.16,3571.7,3715.52,2330.5,2547.32,2500.57,3411.25,3487.84,3057.84,1948.7,4205.79,4412.95,3733.1,3010.29
ymfM,4155.79,7925.78,6452.61,6232.7,6519.68,6654.74,6906.03,4732.53,4546.96,6166.45,7252.97,6350.32,6335.26,5625.57,6390.49,5047.6,7727.74,4714.79,4409.9,7097.19
ymfQ,4453.275,4141.665,3201.475,3276.235,3284.055,2839.175,4094.21,4302.14,4050.81,2623.11,3754.94,3461.665,2481.84,2374.515,3281.815,3577.73,2673.885,5618.305,3995.74,2992.71
ymfR,6525.46,4312.675,3322.54,9187.565,9287.685,9177.84,8862.1,5398.31,6551.135,8730.53,10078.16,8761.96,7902.12,8548.395,8150.125,7747.215,6503.34,1929.22,4198.835,8383.335
ymgA,2492.685,1532.695,406.425,2247.46,2143.58,2094.185,1583.025,2946.175,2191.46,1993.5,1826.125,1789.825,1403.39,1892.455,1707.455,1468.265,1883.475,2609.485,2773.975,2035.88
ymgC,2192.7,2337.79,3282.77,2380.96,1703.975,1310.4,1870.255,3012.045,2061.315,1447.66,1429.21,1279.94,1300.15,2445.035,1573.125,1034.15,2506.19,4293.86,3048.875,1865.895
ymgD,9658.43,9721.96,5249.37,13882.82,13822.48,13205.77,7721.65,11584.48,9255.18,10619.58,10153.3,10806.72,12426.89,13493.21,11702.09,9922.18,7532.77,1607.24,7139.18,12140.49
ymgE,2776.69,4285.95,1824.35,3211.01,5022.69,6126.53,3081.91,2782.78,2440.74,6925.92,5539.4,5819.89,5296.9,2298.81,5189.94,6155.15,2831.43,26.29,2877.49,4496.08
ymgF,6389.26,5883.35,6878.92,5872.745,6110.655,6982.31,6041.03,6070.675,5605.91,6316.835,6400.005,5395.54,5165.345,4620.21,5989.155,5706.78,5093.8,7319.71,5950.23,4632.83
ymgG,6352.81,5291.23,2015.06,4867.76,5836.16,5839.58,5306.73,5783.01,5212.35,5448.37,6004.34,6166.8,6218.42,6207.64,5466.35,5378.93,7096.83,5605.86,6748.04,5784.79
ymgI,2893.12,3015.09,2235.68,3608.47,2794.19,2186.04,2955.32,3184.48,2513.65,1497.97,1698.06,1834.64,1769.86,2863.96,1986.49,1451.64,3509.5,4045.97,3697.13,2093.2
ymgJ,2385.49,1666.42,2235.68,1838.7,1728.23,1329.97,1193.49,1777.74,1897.97,1497.97,1698.06,1476.71,1052.37,1608.78,1542.78,1451.64,2486.2,64.22,2260.87,2099.82
ymiA,2870.35,4467.81,2729.99,3467.53,2631.59,3692.24,2946.1,3360.15,2635.49,3103.14,3936.85,4426.48,3312.46,2742.35,3951.02,2689.11,4076.35,1373.5,4080.15,3305.16
ymiB,3232.16,1999.345,6972.655,2281.21,2469.915,2309.5,1909.305,2595.54,3169.1,2084.93,2371.355,2007.82,2172.7,1958.49,1897.27,1795.03,2344.115,5960.255,3644.985,2553.98
ymjA,5863.3,9342.665,3829.955,6414.315,5841.465,5355.075,5916.01,7708.76,6161.59,3942.43,7036.875,6976.155,5512.985,6130.05,6194.915,4629.42,5808.635,6013.41,2905.28,3773.5
ymjC,3714.37,3059.96,3369.9,4227.37,4022.34,4681.68,2576.86,4042.96,3666.27,3787.83,4411.25,3988.25,3612.6,4120.51,3712.03,3473.51,3871.32,2854.59,3932.27,4722.66
ymjD,4342.85,3870.58,6183.555,4366.305,4110.665,5670.85,3847.71,5538.645,3834.09,4693.01,5078.33,4080.145,3946.455,4288.71,3822.885,3884.44,4653.3,4079.29,4814.46,4751.37
ynaA,6463.785,7433.635,6547.785,8397.485,7421.24,7656.79,6334.925,10212.46,6405.56,6613.36,7548.66,7403.595,6486.19,7585.82,8045.435,6753.87,6992.975,5883.035,7231.65,7405.895
ynaE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ynaI,4002.31,4678.96,2162.4,5398.02,5823.13,5136.72,5604.94,4710.65,3210.73,5278.96,5206.65,5815.26,4295.37,5390.38,5746.95,4591.19,3994.54,3238.13,3976.93,5670.31
ynaJ,6933.985,10042.27,8169.675,8562.61,9498.725,8379.325,7757.305,7114.11,7219.09,8207.065,7803.395,9077.9,6946.41,8391.445,9108.005,7674.82,6478.81,8891.01,6903.305,10875.73
ynaK,5055.58,6649.96,4105.48,7010.24,5601.79,5928.04,6336.46,8438.43,4490.19,5360.15,6032.71,6134.53,6499.33,6277.85,6091.82,5067.97,4080.31,5148.69,4678.96,4915.25
ynbA,4897.325,6110.015,6587.885,5525.63,6086.425,5932.54,4258.76,5128.79,4306.06,5234.25,5349.455,5130.92,5288.95,4959.095,4513.8,5243.62,4747.54,5635.215,5663.58,6327.015
ynbB,3241.4,6142.13,4571.22,4399.995,5016.685,5961.005,4322.555,4401.68,3262.255,6345.69,6193.97,5196.53,4825.485,5173.37,4672.325,5403.41,4163.785,3026.565,3530.13,4973.535
ynbC,4940.2,6702.96,5434.22,6189.97,5470.06,6256.38,5157.09,4842.52,4644.87,6551.51,6061.67,6263.56,5547.02,5992.14,5649.24,5634.74,4864.59,6269.7,4862.64,6569.5
ynbD,4911.28,9616.73,1574.42,6850.07,9463.75,8767.55,7458.82,5351.89,4543.08,7938.03,7422.38,9843.62,8563.44,8667.95,8782.35,8838.45,5787.08,3018.8,4555.14,9624.18
ynbE,5482.43,7378.55,6041.02,8510.79,9266.94,8362.59,6527.78,7684.46,5348.48,7279.63,5184.75,5158.96,7756.18,8609.47,7203.89,7372.92,6246.39,8094.42,7807.07,9175.87
ynbG,27.59,16.57,21.58,24.68,20.41,19.31,21.58,30.46,20.92,15.98,16.88,15.84,18.54,30.66,20.4,15.04,14.62,14.66,24.89,16.5
yncA,10602.73,12860.33,1956.61,13078.32,11642.065,8960.42,10064.01,10064.535,9290.415,9963.955,10270.785,11558.575,11336.165,11887.495,10885.01,9873.105,10802.075,4048.74,11220.335,11316.165
yncB,5147.05,9230.39,3702.46,7562.64,7720.25,7811.81,8717.67,5989.75,4389.3,9781.35,6826.97,7092.52,11931.05,8346.38,8161.58,8342.15,7439.12,6750.07,6187.2,8133.95
yncD,5382.465,6499.41,4586.61,4750.57,5876.825,5596.565,5652.62,5890.305,5262.485,5478.835,5409.205,5355.655,6323.39,4911.535,5695.56,6247.74,5305.665,5265.56,5044.085,5485.865
yncE,4537.76,6180.8,4369.325,5146.16,5389.4,5522,5884.78,4103.8,4067.97,5390.105,6264.455,5852.6,4425.05,4281.135,5126.3,5064.66,4396.675,4909.59,5335.135,5448.51
yncG,1437.85,2027.74,2082.38,1888.41,1937.5,2627.21,1221.9,1068.25,1346.96,2333.26,2998.46,2396.09,1810.71,1381.57,2263.4,2441.69,1338.41,4775.77,1145.24,2565.75
yncH,1676.98,2257.43,4286.06,2101.94,1748.05,2557.49,1270.23,2253.03,1324.72,2318.09,2821.08,2304.62,1904.5,2034.1,1918.41,1709.54,1494.68,4915.97,1864.3,2475.02
yncI,3569.1,5341.11,4531.38,3909.09,5105.15,5030.94,4056.65,4314.4,3682.4,5756.27,5805.02,5246.23,5115.14,3925.74,4529.76,4496.88,5383.16,6485.89,4529.63,6025.07
yncJ,8059.29,5064.42,6765.31,5891.83,4879.79,2832.16,4576.44,4872,7135.35,3009.41,3349.45,3618.79,4155.94,6280.17,3421.09,3113.57,5801.94,6852.71,8231.14,4711.54
yncL,4154.59,4877.72,2528.9,4476.37,3687.45,5629.76,3231.41,3654.77,3967.07,4760.13,5208.74,4493.09,3077.22,4668.88,4134.34,4156.49,3921.81,2541.71,4853.98,5329.93
yneE,3438.78,2534.8,2924.36,2516.92,2849.52,3049.25,2149.68,2923.61,3168.69,2251.08,3140.52,2637.7,2678.41,2385.28,2199.96,2283.3,2813.04,4419.53,3316.08,2677.38
yneF,6615.38,7629.5,5810.03,8114.97,7996.46,7978.41,6576.23,9609.43,7008.6,8706.8,9050.35,7534.17,8673.03,7638.63,8509.92,8685.44,6113.1,6873.69,6423.74,8874.02
yneG,9134.52,10530.87,3577.85,9599.25,10735.42,9185.3,9406.68,9798.49,8371.26,8089.75,9397.63,9241.32,9533.23,9032.52,8648.75,8947.36,9497.36,1514.85,9805.51,9867.75
yneH,5801.845,7711.05,6125.52,7448.975,7505.975,8138.78,6479.275,6074.405,5360.97,6629.815,5098.03,6488,8136.005,7237.2,7545.46,7486.43,7377.025,3791.25,4691.94,6725.135
yneJ,4269.23,3958.69,6340.81,4071.17,3860.39,4546.09,3799.73,4124.18,3772.86,3902.49,4738.55,4428.65,4781.41,3632.06,4084.81,4628.83,3608.64,5588.33,4039.75,4356.45
yneK,3905.93,6491.43,4144.905,5750.215,6658.4,8096.035,5043.11,5156.7,4182.345,8710.66,8732.025,7592.73,6997.045,6568.305,7288.24,8314.56,5258.725,5573.88,3733.63,7699.185
yneL,7478.33,9606.3,5452.49,10322.16,7547.49,10499.58,7271.91,9486.11,6092.15,8229.51,7928.7,9944.73,8176.85,9660.39,9467.99,10033.01,7148.44,11145.86,10317.01,9123.6
yneM,2918.5,6887.43,1617.96,3640.3,7953.6,7487.73,3583.56,4686.02,3428.23,8894.9,8101.1,6776.07,6826.09,4125.79,5514.09,8730.05,5547.33,5544.36,3817.57,7885.19
yneO,6240.67,9349.405,3185.735,7843.23,8600.765,9470.5,8528.455,7433.96,5905.42,8772.365,10013.87,9260.65,8320.26,8016.175,8917.955,9444.405,6558.025,5565.055,6249.76,8227.765
ynfA,2851.295,6020.335,4195.145,4179.445,6009.56,7031.435,5666.245,4000.435,2817.745,5720.44,7075.27,5582.655,6046.845,4053.055,4453.93,5498.925,3748.795,5669.475,2841.75,5292.355
ynfB,3437.745,2976.205,712.49,3983.59,3172.74,3842.28,2476.84,3060.68,2718.845,3347.01,4233.39,3320.195,3167.59,3500.865,3525.495,3185.18,3538.5,4496.89,4207.215,3770.975
ynfC,6759.7,6657.63,3644.69,6447.09,4638.53,5078.85,3999.67,6567.95,5530.83,5215.59,5296.05,5940.18,5404.69,6931.13,5717.71,5914.76,4911.82,4171.42,7631.2,6431.8
ynfD,2994.515,2056.86,3418.185,2419.625,2076.57,1868.335,1593.555,2849.81,2862.01,1657.2,2179.235,1754.995,1476.83,2118.745,1668.955,1756.845,2018.56,4282.61,2922.93,2082.515
ynfE,4844.42,4990.225,3978.015,5517.055,5587.755,4256.005,4633.565,5312.485,4762.455,4677.515,5045.905,4597.785,4844.785,5371.57,4588.9,4237.055,5384.97,6858.915,5196.625,4991.415
ynfF,5273.5,5730.77,3486.8,5108.97,4936.27,5120.23,5334.98,4720.64,4721.78,5228.34,4659.25,5203.19,4640.78,5043.46,4603.41,5273.7,6284.68,3966.21,4174.28,4568.33
ynfG,3764.595,2856.125,1923.56,3623.54,3265.68,2889.58,3536.695,2815.565,3560,2659.83,3027.275,2770.1,3198.335,2998.465,2758.5,2650.635,3623.465,4820.175,3718.035,3055.165
ynfH,4515.39,8966.59,4274.55,6832.54,7334,7306.49,6367.04,5882.35,5395.93,6882.04,6112.01,7855.12,6577.33,5678.72,7540.31,6783.59,7630.46,8465.44,4776.16,6943.14
ynfK,4903.9,6940.84,1482,5018.94,6295.44,6620.96,5283.09,6298.79,4690.64,5144.14,7242.7,6443.9,6119.46,5457.51,6138.22,5871.18,4931.3,4267.29,6100.2,6376.49
ynfL,6514.23,5318.74,3470.83,5323.17,4972.19,5910.01,4453.37,4946.07,5342.7,4903.67,3615,5234.62,6446.16,5344.55,6249.14,5502.01,4964.72,6711.5,5556.14,5877.63
ynfM,5025.89,9259.6,3179.34,7989.84,7327.7,7670.03,8907.6,5411.74,5296.35,6770.81,7246.48,7501.71,8075.57,8599.18,7823.88,7519.43,7173.25,6406.37,5335.71,7449.53
ynfN,3358.965,2450.615,2886.725,3403.175,1888.545,2148.14,1272.89,2836.71,3409.375,2049.19,1950.265,2142.42,1890.71,2917.03,1799.84,1706.565,2576.345,1821.18,3177.92,2717.535
ynfO,2198.99,3464.93,1067.62,2908.18,2184.4,2676.82,1957.43,3700.79,3021.5,2982.49,3163.71,2714.93,2903.68,3160.94,2340.53,2596.9,3252.73,266.4,2634.69,2972.17
ynhF,2690.47,1067.34,4360.11,2411.74,1983.25,1932.31,787.68,2546.64,2146.19,2212.47,333.91,1237.35,1359.68,2518.43,1308.6,1183.9,1306.17,1550.38,2619.6,1846.7
ynhG,3466.115,5099.925,6029.05,3292.895,3247.65,2571.695,3309.6,3175.365,3613.385,2160.11,3160.92,2845.145,2488.865,2637.21,3737.47,3051.83,3958.275,3990.215,3445.44,2576.61
yniA,5522.93,9407.64,3875.76,8430.72,8402.4,9079.42,8041.04,7549.59,6546.65,6759.34,7936.99,7332.53,7113.98,8801.03,7999.07,7831.31,8675.79,2584.94,7080.94,8061.7
yniB,5131.965,8592.895,5309.26,5614.595,8564.035,10071.205,5759.54,6268.92,5596.965,7678.52,9923.945,8849.465,6682.74,5012.6,8248.36,8963.025,6534.76,1009.945,5418.27,7894.705
yniC,4394.27,6809.63,4212.18,7082.235,5905.98,6900.825,6881.22,6135.215,4756.155,5349.48,6041.605,5810.815,5756.28,6173.69,5957.1,5244.745,6061.045,6183.72,6571.215,5640.13
yniD,7879.635,9534.33,1397.11,8049.185,9931.98,11074.73,10162.015,8575.27,6882.605,9666.125,9980.07,8509.63,8506.66,5899.7,9143.745,8649.44,5432.905,803.475,6652.2,9295.025
ynjA,4919.3,6245.85,2995.06,6092.62,6035.83,4183.78,4139.08,4314.1,4721,3737.97,5458.63,5497.95,4057,5642.46,4815.18,4063.38,5336.28,3861.23,6142.05,5027.72
ynjB,3181.67,3493.415,4345.265,3232.39,2434.015,2315.315,3132.9,3571.475,3391.26,1454.96,2380.755,2328.09,2499.03,2776.775,2397.795,2238.46,2835.655,3743.8,3650.245,1995.14
ynjC,4350.01,4604.17,3471.32,3894.22,2994.92,3110.69,4968.6,4092.42,3902.49,2785.03,3841.48,3689.93,2532.83,2985.49,3312.02,3211.18,3476.99,4179.54,3924.43,2901.35
ynjD,4604.825,3151.545,2908.015,4299.5,4112.365,3371.245,3689.325,3925.82,4110.405,2533.725,3587.235,3499.92,2087.485,3396.985,3330.35,1970.865,2822.235,5291.07,4206.195,3313.965
ynjE,4131.02,3306.585,3235.915,3761.19,3548.06,3717.35,4059.395,3827.52,3720.415,2536.785,3198.45,2992.655,3198.94,3263.62,2954.845,2511.435,3199.755,3716.675,3930.88,3194.43
ynjF,3819.32,9002.44,2530.56,7221.54,7778.61,7069.88,8285.89,5018.94,2775.27,6333.53,8124.63,8246.55,6966.98,5538.91,8062.38,7249.36,5823.13,3903.37,5140.29,6910.41
ynjH,7050.915,6772.71,1957.41,6938.89,5853.05,5655.74,7137.895,5921.375,6637.47,4203.36,4518.665,3879.705,4570.725,6909.685,5521.54,4599.47,5407.53,1504.335,5918.8,4786
ynjI,4438.67,6107.32,3867.9,5832.74,6388.54,7147.33,5152.28,5125.68,4655.78,6535.19,7462.06,5452.49,5939.12,6440.83,6062.58,6066.26,3836.36,1640.26,4629.93,6581.44
yoaA,3738.03,4424.025,4640.09,4695.685,3970.15,3237.025,5126.96,3931.465,4064.645,2206.12,2816.48,3114.125,3369.51,3849.67,3527.365,2588.51,4342.82,4316.135,3843.32,2959.745
yoaB,4173.95,5091.97,6192.63,6069.04,6308.22,5930.7,5066.84,5443.34,3787.67,6066.03,5808.01,7031.03,6318.23,5266.26,6137.2,6335.72,5238.74,2462.08,4181.4,7586.99
yoaC,4566.505,4822.16,3853.51,5573.49,5795.965,6004.75,4018.67,4552.77,4277.395,6355.12,6297.445,5890.975,4689.11,4474.655,5228.005,5337.76,5549.1,5306.56,4909.835,6195.22
yoaE,4546.76,4666.985,1876.85,3968.735,3662.075,3796.885,4891.535,4602.875,4421.855,3252.995,2953.19,3430.555,3351.445,3500.52,3549.675,2994.565,4506.88,6525.995,3732.675,3689.31
yoaF,3905.48,5537.145,5129.765,4342.94,4133.525,3681.9,5447.355,4108.385,4389.815,3025.655,3287.605,3581.12,3549.575,4112.41,3683.615,2913.475,3850.08,7146.535,5529.025,4262.505
yoaG,6603.855,8829.81,6892.835,7901.835,8569.125,7609.96,8876.56,6240.79,7147.935,6962.655,8064.465,7186.64,6189.875,6912.79,6943.815,6223.235,5619.88,8156.465,5907.05,8574.135
yoaH,6225.165,6095.35,7752.745,4963.34,6052.425,5195.83,4833.785,5979.545,6415.68,2932.89,5345.795,5101.365,3071.075,5454.325,5289.835,4769.16,5806.94,5455.19,7033.48,6035.3
yoaI,4166.98,5207.82,5569.91,6214.61,5328.25,5417.46,4943.33,5860.96,4151.53,5277.03,5072.08,4842.89,4598.47,5172.77,4261.34,4993.14,4589.63,3632.42,5093.64,5309.32
yoaJ,4902.255,5587.69,7374.245,6081.775,5883.1,6258.55,4711.97,4589.675,4032.695,7828.015,7920.57,5628.1,5677.27,6192.835,6122.92,6460.69,5772.52,5894.225,5478.735,7512
yoaK,3279.1,3363.34,3236.71,3216.025,3028.255,4050.89,2593.27,2862.275,3203.845,4117.18,3949.805,3178.92,3176.445,3561.625,2873.4,3105.355,3815.68,6924.145,3310.79,3987.95
yobA,5677.93,6120.54,8077.39,5821.34,5576.38,5451.41,4934.51,5351.89,5230.41,5320.58,4895.33,4872.13,4706.22,4522.07,4879.2,4967.17,6605.3,3453.91,6542.97,5390.38
yobB,3981.35,5536.59,5894.99,6485.205,5274.87,5768.555,4837.14,5875.575,4162.095,5207.695,6361.32,5118.055,5814.03,5578.82,5909.415,5256.73,4529.89,6782.525,4204.405,5526.53
yobD,4787.74,6879.97,4605.53,5270.34,4761.41,2997.78,5256.03,3816.71,4744.48,2811.74,3125.65,4451.88,4647.95,3865.23,5314.55,4347.98,4841.82,5193.42,5467.44,5364.05
yobF,5977.925,6048.97,4697.28,5820.01,6887.435,6600.265,4732.465,4794.005,5460.985,6715.285,2931.365,5571.18,5250.57,10036.265,5354.855,6131.41,7382.38,3208.865,6341.675,6911.785
yobH,2142.39,2335.28,7332.1,2389.73,3087.91,2719.03,2013.19,2111.73,1790.35,2286.89,2096.09,2601.46,2603.5,2593.68,2761.09,2369.77,2326.76,3495.79,2925.22,2664.01
yobI,1608.275,3223.055,11115.83,1977.57,1934.885,1649.29,1936.665,2429.9,1616.905,1249.13,2397.92,1439.15,1217.25,1737.935,1383.625,1468.425,1724.215,4964.895,2200.445,1692.315
yodB,7979.1,7982.81,3150.96,7967.03,8014.14,8801.03,7512.75,7293.42,6930.46,10555.53,9563.18,8071.74,8738.3,8837.46,8752.69,8549.63,8233.08,5677.38,8574.39,9480.9
yodC,8130.545,8545.94,5912.39,10061.775,10226.835,10839.37,7847.16,10491.085,7798,9896.8,10177.335,9834.065,10961.195,13238.52,9234.15,9204.975,7693.17,8756.475,6294.975,8777.535
yodD,3588.15,1091.13,2862.38,1395.69,1491.77,1321.77,1137.01,1554.71,2705.73,1776.14,1381.11,1200.12,1810.47,1428.81,1096.43,1054.13,2074.33,4406.59,4024.83,1887.71
yoeA,5740.54,7075.59,2458.265,6085.38,7035.525,6811.825,5326.66,5874.215,5158.425,6576.7,7254.555,7332.735,6575.715,5921.32,6837.435,8002.01,4369.065,4685.435,5029.15,6499.445
yoeB,3101.74,1989.58,3780.245,2528.09,1528.69,1270.005,1891.73,2801.92,2828.09,1056.875,1640.55,1530.99,1411.94,2940.68,1623.48,1212.135,2232.87,2575.9,3036.65,1629.085
yoeD,2187.95,2084.285,4429.595,2224.39,2055.025,2219.115,2028.97,2835.19,2399.61,1747.05,2252.305,2054.89,2045.145,1985.055,1953.435,1499.525,1615.66,1131.085,2174.47,2330.535
yoeF,2408.74,2372.355,7503.175,2410.77,2254.785,2888.715,2379.07,2877.92,2680.43,2444.11,2603.22,2522.96,2498.525,2128.545,2443.105,1745.1,1921.595,1293.515,2428.52,3005.675
yoeG,2776.855,3686.68,4069.26,3319,3491.125,3574.58,2360.79,2280.705,2150.705,2959.775,3799.55,3474.68,3024.95,3563.395,3272.605,3526.165,2790.81,6177.76,2366.985,3177.615
yoeH,1932.59,604.51,6346.94,1153.38,953.93,939.57,973.18,1401.365,1420.22,801.52,973.465,702.965,762.345,1213.38,578.78,627.45,915.965,4054.66,1966.71,1138.75
yoeI,3107.26,2542.75,3932.05,2425.51,3064.38,3484.51,2355.68,2867.31,3011.86,2525.69,2719.99,2119.41,2453.75,2114.83,1958.45,2481.94,3860.24,3346.57,3818.45,3403.34
yohC,4267.91,6363.64,4558.11,5363.24,6184.23,5942.04,4964.92,5093.4,3813.71,7230.25,7279.85,7260.56,8122.36,6029.14,6998.62,7551.59,4133.58,3914.55,4456.74,5635.81
yohD,6347.625,9509.91,3712.915,8587.19,9405.145,9821.72,8802.58,6740.765,6671.46,9339.765,7244.135,9003.905,9967.445,7768.695,9280.22,9678.365,8129.595,7142.03,5359.33,7582.205
yohF,7478.68,8408.19,3845.51,8995.53,6129.22,5805.54,9870.47,8511.37,7177.74,5962.36,7524.64,6536.85,6844.04,7512.37,6871.68,6499.33,6281.97,6597.47,7102.39,5898.92
yohJ,3199.995,4541.275,4865.77,3753.865,4938.73,5505.2,3230.065,3961.74,3550.35,6111.345,5525.405,4940.55,4827.105,4714.135,4705.615,5842.04,3213.86,2966.175,3384.965,4785.135
yohK,4656.01,5707.22,3814.725,5012.53,4658.01,4871.305,4342.295,4454.055,4392.25,4584.315,4672.085,4666.035,5098.245,5156.27,5114.94,5328.975,8838.36,4675.225,4502.695,4187.88
yohN,4288.425,3116.665,3326.52,3126.05,4048.89,2861.7,3470.435,4251.585,3617.94,2277.17,1811.795,2934.76,3275.625,2861.71,3398.025,3158.31,2458.985,3853.7,3972.125,3066.105
yohO,4194.48,5714.78,315.24,5705.98,4925.29,3961.35,4815.88,5055.58,4462.81,4608.1,5693.26,5265.89,4988.25,4133,5499.7,4455.15,4561.44,3238.65,4160.98,5211.16
yohP,2717.175,3177.375,1594.205,2888.335,3000.2,2703.975,2896.23,3183.79,2903.335,2668.26,3755.97,3049.53,2600.345,2535.87,2952.955,2849.47,2544.955,4013.64,2717.67,2591.765
yojI,5178.89,5732.36,4081.66,6177.425,6088.985,6460.4,5738.925,5028.715,4848.185,5425.67,5813.375,5592.105,6047.47,5917.105,5897.01,5674.22,4103.74,3991.94,4358.45,5556.54
yojO,2512.965,1325.86,2226.05,1582.97,1566.905,1391.11,1080.485,1878.065,2047.675,1220.175,813.46,1108.75,1091.81,1708.96,1214.655,1091.625,1205.8,4540.27,2449.865,1651.64
ypaA,2179.505,4182.67,6759.53,3089.72,2495.8,3029.735,3265.765,3367.495,2214.595,2900.755,3013.05,3067.67,2820.44,3256.96,2988.64,2565.895,3017.725,6407.87,2223.76,2363.91
ypdA,5953.14,5621.44,4985.24,5619.27,4301.33,5258.14,5034.19,5684.99,4715.66,4874.33,4902.06,5216.41,5246.42,4725.72,4719.61,5493.58,5049.33,4078.57,5511.48,5457.4
ypdB,4492.55,4058.09,3113.57,4100.88,3718.06,3503.66,3619.02,3822.71,3984.09,3254.95,2967.75,3258.44,3363.69,4103.76,3448.63,2924.9,4238.99,5657.38,4321.64,4548.15
ypdC,3248.87,2147.085,3029.8,2488.12,2894.03,2620.15,2416.045,2578.485,2908.535,2643.835,3082.585,2615.735,2296.985,2374.605,2121.455,2817.92,1922.22,5040.82,3237.82,3166.205
ypdE,3635.12,2958.53,3387.03,2766.29,1995.19,1901.33,3083.53,2397.01,3144.51,1814.28,2079.12,1972.2,1617.17,2272.4,2492.63,2202.77,1854.15,3507.6,3486.14,2219.57
ypdF,5509.525,4527.15,3553.345,4671.985,3674.025,3093.635,5401.27,5112.895,4544.89,3427.685,2515.22,3057.875,3581.955,4163.475,3860.795,3708.215,3877.51,4232.805,5654.535,3317.94
ypdI,2933.43,6997.98,2356.285,5010.405,6537.685,8089.805,3368.8,4523.99,3056.34,9009.43,7931.015,7062.74,6970.295,5738.54,6190.845,8765.105,4786.915,3124.17,3425.705,6294.895
ypdJ,6672.905,9097.385,7309.35,8180.46,6859.345,7155.925,6598.25,7130.445,7191.905,8531.11,8872.195,8329.22,8835.385,9550.255,8399.725,9232.17,7650.575,4349.095,6163.185,9445.375
ypdK,2774.475,5775.76,5812.42,3551.345,2872.825,3668.265,3422.11,4566.245,3243.145,3320.14,3148.645,3061.855,3578.84,4102.995,3127.965,3368.685,4075.755,7579.335,3059.905,3279.815
